business_id,name,address,latitude,longitude,stars,price
J8Qrh33-kpXQxju3boUfoA,Rizzo Ice Rink,1001 S Front St,39.9331908667,-75.1456254256,3.5,$$
bfv9lnhfwxSdJynls259Cg,Roberto Clemente Park & Playground,1800 Mt Vernon St,39.965164,-75.1675341,4.5,$
Ax2N_NOnazartWbmi6Rckg,Rocky Steps,2600 Benjamin Franklin Pkw,39.9658014703,-75.1811616495,4.5,$
_aO_GP15Zrh7wcOuvaXnNw,Rodin Museum,2151 Benjamin Franklin Pkwy,39.9619653,-75.1739912,4.0,$$
cZ3a8jhARdhfxJGJuu28_A,Roxborough Dog Park,4123 Mitchell St,40.027028,-75.211422,3.5,$$
HvcIFoojaEFIGUCWgtu0Iw,Ryerss Museum & Library,7370 Central Ave,40.0686225,-75.0886261,4.0,$
yrx221Vp9PNYBUJJSIoaiQ,S and J Seafood,713 S 52nd St,39.9485085,-75.227008,3.5,$
L0zMk5SXnqR0JLEe0XY20g,Sassafras Bar,48 S 2nd St,39.948832,-75.144063,4.5,$$
XylObKandNdgPcvqdbA64w,Scanlon's Saloon,4201 Manayunk Ave,40.0263844,-75.2154182,3.5,$
MtEpw40QBJYMkDTbBBv5Ag,Schuylkill Banks,"2501 Walnut St, Ste 206",39.9521288,-75.1807123,4.5,$
FtzKdwb27s0Cd9ASC5Uo3w,Schuylkill Center For Environmental Education,8480 Hagys Mill Rd,40.05579,-75.252292,5.0,$
41Wm32-Aj7jdejK4QfUDDw,Schuylkill River Dog Run,2500 Spruce St,39.9491012403,-75.1823992098,4.5,$
8F6URCmvOYbzX4ErKgmQ0w,Schuylkill River Park,300 S 25th St,39.9488054891,-75.1817243795,4.5,$
OCMrwo6MPIQBeUKwfn0iDg,Science History Institute,315 Chestnut St,39.9490708,-75.1464205,4.5,$
H13Ujpop52WuIGLU2tqJTg,Sedgely Woods Disc Golf Club,33rd St & Oxford St,39.9814298488,-75.19176174,4.0,$
rMWdWJHblLHt_BQ2kWj5Bg,Seger Dog Park,1001 Rodman St,39.943364,-75.159817,4.5,$$
KqUinf0QEeiZdxko2dFEsA,Shane Confectionery,110 Market St,39.9495474,-75.1426984,4.5,$$
tjjVkpJSZj6ZnzcChezCuA,Shaxian Delicacies,106 N 10th St,39.9539055256,-75.1563203707,3.5,$$
lKlRRS26_eTA_eCjrWBT4w,Shibe Vintage Sports,137 S 13th St,39.9494082,-75.1618172,4.5,$$
EoKKkfmOOgtdy-Br0Hs1xw,Shofuso Japanese House & Garden,Horticultural Dr And Lansdowne Dr,39.981419,-75.213578,4.0,$$$
0RcD7PpjWTMcN86NwzgBag,ShopRite of Oregon Ave,24th St & W Oregon Ave,39.9196979,-75.1883816,2.5,
aaqm5vJvVj3vyMeGwPqxEw,Side of the Road Jerk Chicken,6554 North Lambert St.,40.0546082,-75.1545153,4.0,$
s31xRRK18423dHmiey1VXQ,Simeone Foundation Automotive Museum,6825-31 Norwitch Dr,39.9106009,-75.2264093,5.0,$$
Mz5GkS4EPimKV3wOuwm1Ug,Singing Fountain,Passyunk Ave And 11th St,39.93027,-75.1629972,4.5,$
r7Qy5_hyaubznXyzDCR27w,Sister Cities Park,18th St & the Benjamin Franklin Pkwy,39.9579448279,-75.1696747541,4.5,$$
hOd0z-9Yj0RWjWkk2Xd-2w,Sky River Helicopters,11301 Norcom Rd,40.0905021115,-75.0074930191,5.0,$$$
JK5y33Om4fm9sZ0IEvmRlQ,Smith Memorial Playground & Playhouse,3500 Reservoir Dr,39.981734,-75.195622,4.5,$
RmwLGLDc2rBo6K6MMPZzBA,Smoke Cigar & Hookah Lounge,4453 Main St,40.0269376,-75.2265066,3.5,$$
-mIlmp5l4hKlp1tvHRdvTg,Sonny's Famous Steaks,228 Market St,39.9499178538,-75.1447920753,4.0,$$
N-R7te7N0wmyYlmNcGSNmQ,South Street Bridge,2800 South St,39.9467905885,-75.1868052822,4.0,$
o6jpcwA4mjUXZrVdLmOVvA,South Street Headhouse District,2nd And Lombard St,39.942175,-75.145318,4.0,$$
y6-J_UjNk69VNLb39c_5CA,Spirit of Philadelphia,401 S Columbus Blvd,39.9415984538,-75.1405771664,3.0,$$$
_7wNcARcLtZWDeurAa6H5g,Spirits of '76 Ghost Tours,325 Chestnut St,39.949088,-75.147154,3.0,$$$
pxZAz8pv18wK_t-m8WpN0g,Spruce Street Harbor Park,121 N Columbus Blvd,39.9445424967,-75.1414754636,4.0,$$$
PkZLk4nDljDyxICCh5mB_g,SS United States,82 S Delaware Ave & Pier 70 Blvd,39.9247029,-75.1415258,5.0,$
bc03758WAxjyQ02v5JvM6g,St John the Evangelist Church,21 S 13th St,39.9511969,-75.1613725,5.0,$
WMkiheTT-8kRslImVLWMVw,Standard Tap,901 N 2nd St,39.96414,-75.1405144,4.0,$$
3FKIev7ZB_KE6XHL9sUJCg,Strangelove's,216 S 11th St,39.948089,-75.1592111423,4.0,$$
coiorbCRjfNkj-0hZ2AXwA,Strawberry Green Driving Range,1500 N 33rd St,39.9812514475,-75.1905192063,3.0,$$
EHWWQjzRwSBceWSZXtc2VA,StrEATS of Philly Food Tours,"1500 Market St, Ste W-3110",39.9523167,-75.1664857,5.0,$$$
iabTLSZ0Jf3ZPlyFMAusMw,Suplex Philadelphia,624 South St,39.9419716,-75.1531084,4.0,$$
vUrTGX_7HxqeoQ_6QCVz6g,Suraya,1528 Frankford Ave,39.9736865005,-75.1339557767,4.5,$$$
lUp0H2CfzxqWgho8SgdeOw,Swag Boutique,935 N 2nd St,39.9650524,-75.140481,4.5,$$
5Gs3oTO9MXbxdUnpUmnIuw,Swann Memorial Fountain,Logan Square,39.956385,-75.1705897,4.5,$
AJzAO951NR1LFaBHojeudg,Tableau at PAFA,128 N Broad St,39.9556239,-75.1634392,3.5,$
REiAM73RkOxFqCVlEFiRWA,Tattooed Mom,530 South St,39.9416802,-75.1519159,4.0,$$
Sv1MEZP-mMfp8SmE0hwYEA,Terakawa Ramen,204 N 9th St,39.955402,-75.154484,4.5,$$
VCGltdbgns6ENjzHaE9_YA,Terry Cheese Steak,3601-3699 Spruce St,39.9509405865,-75.1963127976,5.0,$
5ZJIS8ql9i37Xirg_8jqqQ,Thaddeus Kosciuszko National Memorial,301 Pine St,39.9434615439,-75.1472549275,4.0,$
F1Yu0QcZkNGIRsah3waamQ,The A-Space,4722 Baltimore Ave,39.9483428,-75.2177204,4.5,$
cfD04ABSXGeOMkpCIS2Hog,The African American Museum in Philadelphia,701 Arch St,39.9532614,-75.1517562,3.5,$$$
W-sA8QCwkbkHnFJG1D5IGw,The American Swedish Historical Museum,1900 Pattison Ave,39.9059506526,-75.1810532598,5.0,$$
v2GYU3ULrUY_Pfez2XVBdg,The Athenaeum of Philadelphia,219 S 6th St,39.9468995454,-75.1511258641,5.0,$
9DfzRvTs9tzFuj5PnnLOrA,The Barnes Foundation,2025 Benjamin Franklin Pkwy,39.9605399867,-75.1725628227,4.0,$$$
Q2PsfIw2sPKNlkR-0sQBpw,The Betsy Ross House,239 Arch St,39.9522798,-75.1446095,4.0,$$
Y8gU_q-bGqMP0uJgCgdiBA,The Big Bus Company,600 Market St,39.9505117,-75.1507681,3.5,$$$
HlzbNeFmy-EyZUBth5iNWQ,The Center For Art In Wood,141 N 3rd St,39.95339409,-75.14478933,4.5,$$$
klGvxx2XmKkd-9mdRZoGVA,The Comcast Experience HD Video Wall,1701 Arch St,39.9544765361,-75.1685419632,4.0,$
N_Mo8RIAkB9yYZt-OuI26w,The Constitutional Walking Tour,525 Arch St,39.9540249,-75.1488831,4.0,$$
gcTHLDX2jcc1LiXsqyaNtg,The Fabric Workshop and Museum,1214 Arch St,39.9537173,-75.1602156,4.0,$
dBRWKIS7h-qZCi8EjUJ2HA,The Franklin Institute Science Museum,222 N 20th St,39.9582109,-75.1731373822,4.0,$$$
YsAe4frGGdiN-1f4-rxGkw,The Horticulture Center,100 N Horticultural Dr,39.9834081617,-75.2104556483,4.5,$
0knCwcE4p82vEyhpht7X4A,The Hubble Bubble Hookah Lounge,1000 Diamond St,39.9834801,-75.1499321,4.0,$$
nk7fI9Vj7L-kKdXOB7cKIw,The Irish Memorial Monument,Front St And Chestnut St,39.9481737,-75.1424642,4.0,$
Uz_jqUTcRvyJ43semUZulg,The Masonic Library and Museum of Pennsylvania,1 N Broad St,39.9536351,-75.1627465,4.0,$$$
ruQWtqKfDkzniJ7-fDr9Vg,The Metropolitan Opera House,858 N Broad St,39.9698791,-75.160284,3.0,$$$
wJxy5gsCOIHoIH20yV80ng,The Musical History Tours,6TH St And Market St,39.9507334382,-75.1501874998,5.0,$$$
giUvelDX9OPw7aiF7grvEA,The Mütter Museum,19 S 22nd St,39.953274,-75.176587,4.0,$$$
Zwbhs3QWQWrpnkHW4TS-LA,The Navy Yard,4747 S Broad St,39.8931518,-75.1745567,4.0,$$
WR6c5Gg3tNsmuXyFgngztg,The Oval,Eakins Oval,39.9637657632,-75.1785304025,4.0,$$
CHF2-jj2ebNq2sne4q79UA,The Philadelphia Orchestra,300 S Broad St,39.946795,-75.165666,4.5,$$
q_ETKH71b9B7-vPJ4__-8w,The Philadelphia Shakespeare Theatre,2111 Sansom St,39.9517253,-75.176107,4.5,$$
ebuycCvuqc3kn4wSBBOxVQ,The Piazza,1001 N 2nd St,39.9665611,-75.1399899,3.5,$$$
zc5VAa0CBWIvk7GLr9d5Qw,The Pleasure Chest,2039 Walnut St,39.9508319,-75.1751267,3.5,$$
5iUtqb6ONRcrnlBKic3g9A,The Porch At 30th Street Station,2955 Market St,39.9549101998,-75.1823393146,4.0,$
ojiqsGdPa4jCTBQ7Ir7Bjg,The President's House,600 Market St,39.9505118852,-75.1507678628,4.0,$
LDZtTWgBKEsg3M0K0s2eBA,The Rocky Statue,2600 Benjamin Franklin Pkwy,39.9651747614,-75.179284802,4.0,$
Cl14jgWjX7cDa5uKoeadVQ,The Rosenbach,2008-2010 Delancey Pl,39.9473446,-75.1749863,4.5,$$
zXifwnYDGPBd0bAWco777w,The Schuylkill River Loop,1 Boathouse Row,39.9695828,-75.1876317,4.5,$
Mkr1Bm0SFo51L5-swly0bw,The Signer's Garden,498 Chestnut St,39.9488186002,-75.1489040628,4.5,$
aef15zOlJL9po5fzaVekGA,The Towpath,Alongside the Manayunk Canal & the Schuylkill River,40.0288905,-75.226028,4.0,$
oc7_PjsH22_Rm5Jh635AFQ,The Turf Club,"700 Packer Ave, Ste 2",39.9089296,-75.1626553,1.5,$$
fDZjJvs3sikPHqRs_4HPTg,The United States Mint,151 N Independence Mall E,39.9533704258,-75.148115658,4.0,$
ZCDMf4j6U4VxnNgPzJdeFA,The Wanamaker Eagle,1300 Market St,39.9514445941,-75.1621564708,5.0,$
4xu5AxIquZThauX74w5hSA,Tullycross Fine Irish Handcrafts,110 South St,39.9409003,-75.1444366,5.0,$$
_9_aqbw4ak8qFskzxHxrpQ,University Family Fun Center,4006 Spruce St,39.9515382,-75.2034857,4.0,$$
gpBBspj0xly8vEVz3sPvfg,Urban Jungle,1526 E Passyunk Ave,39.9303878,-75.1630645,4.0,$$
m_yauJ9qDf35tRxKB_L8OA,US Post Office,4431 Main St,40.0265654,-75.2258972,2.5,$
wEsDniqTgAc3MNb0p-RznA,Vape Scorpion,10859 Bustleton Ave,40.1104904,-75.0239261,2.5,$$
95zCLYe9zas0wJpBHZfpcA,Wagner Free Institute of Science,1700 W Montgomery Ave,39.980651,-75.16287,5.0,$
Sdial8c9KUdPRfE-2z2qHA,Walnut Lane Golf Club,800 Walnut Ln,40.0302273,-75.2028247,3.0,$$$
jZYkQS6S2jqiak-R5_x0qg,Walt Whitman Bridge,3100 S Front St,39.9054184489,-75.1297850597,3.5,$$$
ArZe7cgHZhD4-3jOema4PA,Washington Monument,2451 Benjamin Franklin Pkwy,39.9629268,-75.1782361,4.5,$
4hdSKMhViv3knwCF9auwYA,Washington Square Park,W Washington Sq,39.947059,-75.152342,4.5,$
0bClMPygqjmGYspg--VyIA,Weccacoe Playground,400 Catharine St,39.9379296,-75.1507073,4.5,$
AT-b59vVPAHdLhNzZfUw7Q,Wine School of Philadelphia,109 S 22nd St,39.952073,-75.176908,4.5,$$$
ajF4K4G-gJtNVy0P2paJpA,Wissahickon Park,Lincoln Dr & Rittenhouse Ln,40.0293766,-75.1889039,4.5,$
uwF2zLAnZZ1SCwEF8QQKQA,Wissahickon Valley Trail,Valley Green Rd At Wissahickon,40.0855907865,-75.2297830582,4.5,$
PsmEYy55HF3epGGbCgIOzA,Wonderspaces Philadelphia,27 N 11th St,39.9522972,-75.1576716822,4.5,$$
4Rjs5IQKnGzHyZ6X3iqJBQ,Woodmere Art Museum,9201 Germantown Ave,40.0831862,-75.2194183,4.5,$$
CVrU9WrUHs2SShb6RRMwVA,Xenos Candy 'N' Gifts,231 Chestnut St,39.9486947,-75.1452689,4.0,$
IvAa7PvfOYl0xRML5W3ebg,Yards Brewing Company,500 Spring Garden St,39.9609706195,-75.146908,4.0,$$
